listeners,toptags,song_name,main_artist_name
19440.0,blues:100;cover:50;blues rock:50;rhythm and blues:50;,blue and lonesome,the rolling stones
19432.0,altcountrygdchill:100;singer-songwritergdchill:75;americana:50;Alt-country:50;heard on Pandora:50;duyster:50;swimming in the dark:50;chill:25;rock:25;instrumental:25;folk:25;singer-songwriter:25;favorites:25;blues:25;beautiful:25;melodic:25;folk rock:25;interesting:25;00s:25;chicago:25;Heartbreaking:25;music to get the pussy wet:25;Hmm:25;moon:25;Favourite Songs:25;geography:25;100:25;Brand New:25;blue moon:25;rainy:25;bottom of a bottle:25;Check it out:25;oh so slow:25;electioneering:25;kevin spacey:25;for a cigarette:25;Good music mix:25;I think I am gonna crap in my pants this song is so good:25;Songs to slit my wrists to:25;I reviewed this album for wprb:25;notbad:25;sadly sweet:25;why didnt you play this song at my funeral like i asked you to:25;bestest songs ever:25;sad boys:25;song I have on repeat:25;lactophobia:25;dear chicago:25;Blue Chicago moon - Songs Ohia:25;try to beat it and live thru spaces loneliness u are not helpless u are not helpless:25;,blue chicago moon,songs: ohia
19414.0,Grunge:100;seattle:45;rock:34;alternative:34;alternative rock:23;indie rock:12;hard rock:12;90s:12;punk rock:12;northwest:12;BTH:12;lanegan is my favorite:12;no-blech:12;v3dd3r:12;only to be listened to while smoking a cigarette:12;radio as i want it:12;up on trial:12;less than 20:12;gr 90s:12;,beyond this horizon,screaming trees
19362.0,2015 single:100;,blue blood,laurel
19306.0,stoner metal:100;metal:58;heavy metal:29;doom metal:29;thrash metal:29;Sludge:29;Stoner Rock:15;places:15;9 lbs hammer:15;Matt Pike:15;bfz:15;,blood from zion,high on fire
19294.0,Progressive metal:100;progressive thrash metal:100;Masterpiece:58;Progressive rock:43;metal:29;heavy metal:15;rock:15;thrash metal:15;amazing:15;Favorite:15;Power metal:15;Eargasm:15;trash metal:15;perfect lyrics:15;,the blue marble and the new soul,nevermore
19237.0,post-rock:100;atmospheric:46;ambient:37;peaceful:28;beautiful:19;jtradio:19;into the flames:19;alternative:10;sad:10;Progressive rock:10;happy:10;Love:10;easy listening:10;shoegaze:10;vocals:10;Progressive:10;melancholy:10;amazing:10;post rock:10;moving:10;ZicCool:10;sea:10;zicunder:10;sigur ros:10;out of this world:10;post rock songs are painfully dreaming:10;Top1000:10;da da dammmm dammm dammmm:10;nieco melancholicke:10;arsivde:10;pleasant surprise:10;jtradio-ambient:10;jtradio-dark:10;ny sound:10;,blue melody,kwoon
19179.0,stoner metal:100;Sludge:50;Rocking:50;cool:50;sludge metal:50;9 lbs hammer:50;Matt Pike:50;argh:50;,holy flames of the fire spitter,high on fire
19161.0,liquid funk:100;Drum and bass:82;drum'n'bass:50;Drum n Bass:25;Retro:13;electronic:7;epic:7;cinematic:7;morning:7;dnb:7;blade runner:7;Legendary:7;beats made for dancing:7;light drum fills:7;Torquemada:7;trumnfass:7;unsyncopated ensemble rhythms:7;funk influences:7;rock influences:7;the use of chordal patterning:7;a rhythmic intro:7;lots of cymbals:7;acid jazz roots:7;LE:7;get it later:7;cool cover art:7;best of loved:7;nu world:7;geddit:7;attack ships on fire:7;subtle buildup or breakdown:7;freimauris jungle:7;,attack ships on fire,london elektricity
19097.0,instrumental:100;post-rock:100;Post-Metal:38;rock:25;experimental:25;psychedelic:25;post rock:25;alternative:13;Progressive metal:13;dark:13;art metal:13;Cinematique:13;,"41° 4' 23'' n, -81° 31' 4'' w",if these trees could talk
19094.0,indie rock:100;indie:50;sexy:50;post-punk:50;Post punk:50;cool:50;love at first listen:50;The Trick is to Keep Breathing:50;botany:50;sountrack for life:50;fuck it-lets dance:50;,she talks to the trees,the cinematics
19056.0,jazz:100;folk:100;female vocalists:84;easy listening:50;Eva Cassidy:50;acoustic:34;blues:34;live:34;vocal:17;pop:17;rock:17;ambient:17;sad:17;90s:17;vocals:17;Favorite Artists:17;female vocal:17;sunday morning:17;good song:17;live performance:17;praise and worship:17;Female Jazz Blues:17;FofRs Favourites:17;Slow Down:17;polya listens:17;polya reminds:17;music for making pancakes:17;birds bees flowers trees:17;deeply moving:17;Maps and legends:17;gorgeous in a major way:17;fameles:17;tall trees in georgia:17;eva cassidy- tall trees in georgia:17;see america right:17;,tall trees in georgia,eva cassidy
19044.0,dutch:100;2012 single:100;good live:100;,sky on fire,handsome poets
19031.0,metal:100;heavy metal:34;Sludge:34;stoner metal:34;2012:34;sludge metal:34;10s:34;2010s:34;Oakland:34;relapse:34;century media:34;eOne:34;Adrenaline Rush:34;music choice: metal:34;heavy stoner:34;earth-shattering metal:34;,bloody knuckles,high on fire
18956.0,alternative:100;female vocalists:50;pop:34;singer-songwriter:34;piano:34;american:34;magic:34;mythology:34;favorites:17;Dreamy:17;favorite albums:17;trees:17;female vocals:17;loved:17;celtic:17;erik satie:17;Nature:17;tori amos:17;radio paradise:17;radioparadise:17;personal favourites:17;loooove:17;botany:17;heathen pagan:17;,battle of trees,tori amos
18956.0,alternative:100;Bittersweet:100;fip:100;9207:100;,blues for rosann,balthazar
18951.0,Soundtrack:100;indie:100;instrumental:100;ambient:100;piano:100;soft:100;,song on the beach,arcade fire
18937.0,lazy daisy oatmeal cake:100;rock:50;female vocalists:50;sailing soundtrack:50;,sunshine lady,taken by trees
18792.0,twee:100;love songs:100;Acoustic Folk:100;sometimes music can significantly alter the mood i am in:100;folktronics:100;one of the most beautiful songs punch me in the face:100;swoony acoustic tunes sung by a babe:100;,blue eyes,paul baribeau
18782.0,indie:100;need to check out:100;recs I like:100;,blue stripes,the drums
18753.0,2:100;spinnable:100;psychedelic:50;3:50;1:50;altparty:50;sunshine:50;4:50;5:50;rad cult:50;sitrc:forests and woodland:50;black moth super rainbow:50;psycadelic rock:50;wouazo:50;,trees and colors and wizards,black moth super rainbow
18725.0,shoegaze:100;indie:50;shoegazer:50;indie shoegazer:34;numbered according to stretchead:34;sunny daze songs:34;noise:17;british:17;experimental:17;indie rock:17;post-rock:17;quirky:17;Driving:17;favourite:17;post rock:17;good:17;Low:17;voices:17;Grunge Rock:17;dream rock:17;interval:17;Torquemada:17;shoegazing goodness:17;number song:17;my favourite song:17;The REALLY loved:17;Amusement Parks On Fire:17;atomheart23:17;indie-shoegazer:17;fade back in:17;New Canyons:17;stromgitarre according to stretchead:17;ch1rp:17;,eighty eight,amusement parks on fire
18704.0,punk:100;shit:50;skate punk:50;Altar of the Metal Gods:50;hardcore:25;ska:25;Coldplay:25;title is a full sentence:25;skacore:25;Otto von Schirach:25;thats just rude:25;Altar of the Metal Gods Black Metal:25;Altar of the Metal Gods Technical Death Metal:25;,mother teresa chokeslams the world,the flatliners
18682.0,80s:100;Scarface:82;GTA:75;Soundtrack:50;pop:38;GTA III:25;rock:19;flashback:19;gta 3:19;Favorite:13;fire:13;Grand Theft Auto:13;classic:7;favorite songs:7;female vocalists:7;dance:7;makes you want to dance:7;dance-pop:7;synth pop:7;american:7;keyboard:7;10 of 10 stars:7;infectious:7;synths:7;golden age:7;cult:7;chick singer:7;that chugging eighties beat that i crave:7;craptastic:7;loves it:7;amy:7;fun sex:7;worst songs ever:7;med:7;classix:7;BDB:7;scarface tony montana:7;early 1980s:7;Scarface Soundtrack:7;we need a montage:7;crapola:7;songs not often heard at cremations:7;made me want to die as soon as I heard it:7;jezaus radijas rekomenduoja:7;coke jams:7;Scarface 80s:7;this is terrible:7;ultime:7;burning red hot:7;unforgettable movie scenes:7;qw red:7;Grand Theft Auto III OST:7;,she's on fire,amy holland
18618.0,anime:100;Soundtrack:87;Cowboy Bebop:67;japanese:54;beautiful:47;sad:34;Yoko Kanno:34;Beautiful Song:27;I want to hear it before I die:27;blue:20;life universe everything:20;favorite songs:14;blues:14;Dreamy:14;Soundtracks:14;vocals:14;peaceful:14;ost:14;sky:14;Chills:14;anime ost:14;Warrior:14;azul:14;cielo:14;rock:7;female vocalists:7;slow:7;epic:7;choral:7;song:7;bebop:7;death:7;atmospheric:7;JPop:7;melancholic:7;relaxing:7;loved:7;male vocalists:7;female vocalist:7;pleasant:7;colors:7;clouds:7;Stars:7;songs:7;heaven:7;sadness:7;x:7;sea:7;overblown:7;interesting lyrics:7;stargazing:7;my favorite song:7;cowboy bebop ost:7;Fly:7;anison:7;pops:7;spirit:7;tristeza:7;one word title:7;Sonhos Perdidos:7;bebop bebop bebop:7;absolutely perfect:7;symbolic:7;lift me up:7;My Favorite Songs and Pieces:7;muerte:7;kanashii:7;seasky:7;Take Me Higher:7;brom:7;dolor:7;lifetime favourite:7;estrellas:7;vocal song:7;,blue,菅野よう子
18498.0,mathcore:100;metalcore:34;screamo:34;chaotic hardcore:34;HXC dance:34;,blue dress,the number twelve looks like you
18472.0,production:100;apollo brown:100;,blue ruby,apollo brown
18401.0,instrumental:100;beautiful:50;strings:34;title track:34;day dreaming:34;indie:17;rock:17;indie pop:17;indie folk:17;easy:17;autoharp:17;really good:17;Camera Obscura:17;Softish:17;folkpop:17;instroo but we likey:17;a couple of instrumentals:17;nix autoharp:17;twinkles and fuzz:17;i want a brown beagle named cookie:17;japanese style:17;berries in the woods:17;Japanese farmland in the winter:17;,open field,taken by trees
18293.0,indie:100;instrumental:100;piano:100;pop:75;The Divine Comedy:75;chamber pop:50;Classical:25;rock:25;classic:25;alternative:25;indie pop:25;quirky:25;lounge:25;male vocal:25;irish:25;jazzy:25;good:25;singer songwriter:25;instrumentals:25;irish pop:25;intellipop:25;solo piano:25;northern irish:25;absolutely beautiful:25;alternative pop/rock:25;a couple of instrumentals:25;trackstolistenagain:25;oh how i love this song:25;pop orchestrale:25;fontaine james:25;,threesome,the divine comedy
18264.0,punk:100;stuff:100;sic:100;2 stars:100;rawkcore:100;emmalea:100;,don't tell the horses the stable's on fire,bear vs. shark
18189.0,alternative:100;world:100;esphereal:100;tribal echoism:100;,wapas karna,taken by trees
18167.0,country:100;heart:38;cosmic American music:38;twang:25;Gram Parsons:25;male:13;rock:13;favorite songs:13;sad:13;folk-rock:13;beautiful:13;country rock:13;duet:13;fav:13;Fire Fire Fire:13;divorce:13;Favourite Songs:13;duets:13;fire:13;Elements:13;anatomy:13;hearts:13;Emmylou Harris:13;sultry:13;close harmony:13;pedal steel:13;covered:13;fucking brilliant:13;Gone but not Forgotten:13;heart flood:13;depressio:13;costello 500:13;,hearts on fire,gram parsons
18165.0,symphonic metal:100;Power metal:65;epic metal:65;fantasy metal:36;symphonic power metal:36;metal:29;epic:29;2010:22;fantasy:22;story:15;melodic metal:15;neoclassical metal:15;best of 2010:15;FUCKING AWESOME:15;neoclassical:15;best songs of 2010:15;Film score metal:15;story metal:15;Soundtrack:8;rock:8;Progressive metal:8;Progressive rock:8;memories:8;catchy:8;Symphonic Rock:8;speed metal:8;orchestral:8;Progressive:8;Gothic Metal:8;Uplifting:8;symphonic:8;neo-classical:8;guitar virtuoso:8;film score:8;medieval metal:8;10s:8;neo-classical metal:8;<3:8;epic rock:8;the best:8;neo-classical rock:8;orchestral metal:8;EPIC WIN:8;classical crossover:8;9 lbs hammer:8;Progressive Symphonic Metal:8;on repeat:8;soundtrack metal:8;Neoclassical Rock:8;fantasy rock:8;Adventurous:8;transym:8;Epic Fantasy:8;Metawesomeness:8;fantasy themed:8;Progressive Symphonic Rock:8;story based:8;puuuure aaaaaawesome maaan:8;sprophecy hail:8;,on the way to ainor,rhapsody of fire
18141.0,jazz:100;christmas:100;beautiful:100;cover:100;holiday:100;christmas classix:100;,the christmas song (chestnuts roasting on an open fire),paul mccartney
18081.0,female vocalists:100;swedish:67;indie pop:67;singer-songwriter:67;piano:67;eerie pop:67;chillout:34;indie:34;indie folk:34;Swedish indie:34;if this were a pokemon i would catch it:34;beloved:34;The very best of Maciej:34;catchy indie:34;lazy daisy oatmeal cake:34;rocklobstery mixtape goodness:34;,too young,taken by trees
18075.0,instrumental:100;post-rock:100;Canadian:100;indie:80;epic:40;happy dance:40;experimental:20;indie rock:20;canada:20;instrumental rock:20;violin:20;driving music:20;Progressive:20;avantgarde:20;Random:20;post rock:20;bliss:20;montreal:20;Favorite:20;quebec:20;quebecois:20;temazo:20;buy this:20;Favourite acoustic:20;Rough Trade:20;listen more:20;dude:20;canadien:20;Whos Got The Clap:20;hey there is an accordion:20;2k8 mix:20;guten morgen karo:20;mwd:20;better than wonder bread:20;find then buy:20;spring 2006 mixtape:20;RICHARD REED PARRY:20;Instrumentalmusik:20;buzzzzzz:20;rock tag:20;so much bells:20;twinkling tones:20;,throw it on a fire,bell orchestre
18067.0,metal:100;Sludge:100;doom metal:50;stoner metal:50;heavy metal:25;Doom:25;stoner doom:25;stoner:25;otherworldly:25;love at first listen:25;2012:25;sludge metal:25;10s:25;relapse:25;century media:25;eOne:25;old school heavy metal:25;god damn:25;DAT RIFF:25;incredible riff:25;,madness of an architect,high on fire
18048.0,svenskt:100;pop:80;indie:60;Mellow:60;Pistvakt:60;sad:40;Depp:40;Soundtrack:20;seen live:20;rock:20;swedish:20;indie pop:20;scandinavian:20;beautiful:20;violin:20;haunting:20;soft:20;emotional:20;fav:20;heartache:20;moving:20;ZicCool:20;Dream:20;weeping willows:20;touching:20;randomly awesome:20;sad song:20;Heart Break:20;for you:20;gosh how i love this:20;mys:20;schweden:20;beautifully sad:20;regen:20;Music you should have listened to before you die die die:20;titans:20;ledsamt:20;no shit:20;hurina:20;arvika 07:20;Hostkvallar framfor brasan:20;fvrt:20;pinche cancion horrible:20;favoritmusiken soft:20;home sweden home:20;Hjartskarande:20;Swill Down:20;des passt:20;umea-syndrom:20;viini:20;,blue and alone,weeping willows
18045.0,metal:100;stoner metal:100;doom metal:50;heavy metal:25;seen live:25;heavy:25;brutal:25;Progressive metal:25;Progressive rock:25;Stoner Rock:25;psychedelic:25;thrash metal:25;Doom:25;Sludge:25;Progressive:25;stoner:25;trees:25;drugs:25;Extreme Metal:25;smoking:25;marijuana:25;sludge metal:25;Doom Rock:25;ganja:25;grass:25;weed:25;high:25;stoned:25;progressive doom metal:25;Post-thrash Metal:25;420:25;Extreme:25;progressive stoner metal:25;stoner doom metal:25;9 lbs hammer:25;Sludge Doom Metal:25;sludge rock:25;Progressive Sludge Metal:25;bong:25;progressive stoner rock:25;smoking weed:25;progressive doom rock:25;stoner sludge metal:25;stoner thrash metal:25;doom stoner metal:25;drug metal:25;going apeshit:25;exploding drums:25;facemelt:25;High On Fire:25;sludge thrash metal:25;doom thrash metal:25;crushing metal:25;thrash doom metal:25;doom sludge metal:25;thrash sludge metal:25;sludge stoner metal:25;high metal:25;stoned metal:25;thrash stoner metal:25;progressive sludge rock:25;drugs metal:25;,nemesis,high on fire
18031.0,download:100;What I like:100;lost in thought:100;btw tree:100;The Fort:100;indie:50;rock:50;Awesome:50;Random:50;vox:50;cool beat:50;Between The Trees:50;cute beat:50;identidem:50;,the fort,between the trees
18012.0,soul:100;rnb:42;piano:34;Neo-Soul:34;Anthony Hamilton:34;Neo Soul:25;smooth:17;jazzysrnbsoulmale:17;Hip-Hop:9;chillout:9;rap:9;2008:9;2003:9;Like:9;Smooth Jazz:9;love songs:9;r'n'b:9;Arista:9;real talk:9;r-n-b:9;rhythum and blues tag:9;dirty smooth:9;awesome artist:9;modern rnb:9;soul tag:9;bumping smooth:9;only 4 sistas:9;souls on fire:9;,soul's on fire,anthony hamilton
18003.0,psychedelic:100;Psychedelic Rock:100;rock:25;alternative rock:25;experimental:25;stoner:25;rock n roll:25;to listen:25;sub pop:25;special:25;psicodelia:25;recos:25;Retro Psychedelic:25;a bad idea whose time has come:25;,jaybird,comets on fire
18002.0,shoegaze:100;indie:34;dream pop:34;alternative:17;alternative rock:17;atmospheric:17;shoegazing:17;blue:17;,blue,whirr
17999.0,indie:100;pop:84;rock:17;british:17;indie pop:17;dance:17;pop rock:17;Pop-punk:17;8 of 10 stars:17;feelgood:17;5:17;,blue as your eyes,scouting for girls
17972.0,female vocalists:100;singer-songwriter:78;alternative:45;folk:45;rock:23;soft rock:23;violin:23;chillout:12;sad:12;USA:12;folk-rock:12;world:12;haunting:12;Adult Alternative:12;heard on Pandora:12;female vocalist:12;strong:12;interesting:12;Alternative Folk:12;folkrock:12;Words:12;radio paradise:12;radioparadise:12;ecto:12;wistful:12;seductive:12;like it:12;arabesque:12;most loved:12;natalie merchant:12;mellow groove:12;reggae fusion:12;yammy:12;another listen:12;stonesoup:12;clear mind:12;female feelings:12;angry girl songs:12;Vergaarbak:12;manihack - chillout:12;manihack - singer song:12;singer song:12;lovely songs and lovely singers:12;guzel-datlu-hos:12;jazzy girls:12;kobiecy:12;stonespirals:12;femalevokalistlerimbenim:12;bir ve biricik:12;intriguing voice:12;,this house is on fire,natalie merchant
17956.0,pop:100;chill:100;,blue,troye sivan
17796.0,indie:100;swedish:100;female vocalists:100;piano:100;candy hearts and cakes:100;lazy daisy oatmeal cake:100;,hours pass like centuries,taken by trees
17791.0,downtempo:100;trip-hop:75;electronic:50;indie:50;alternative:50;rock:25;experimental:25;electro:25;dark:25;synth pop:25;synth:25;trip hop:25;synthpop:25;triphop:25;Pop-Rock:25;cosmos:25;Black Celebration:25;tired:25;wow bob wow:25;britnoise:25;more passion:25;castle case tracks:25;,bluetrace,stateless
17773.0,folk:100;vugube62:50;female vocalists:34;singer-songwriter:34;daytrotter:34;alternative rock:17;favorites:17;Mellow:17;daytrotter sessions:17;sitrc:forests and woodland:17;magic banjo:17;primavera sound 09:17;similar tracks: laura veirs - snow camping:17;my soul soars:17;,the alder trees,alela diane
17758.0,idm:100;ambient:89;electronic:78;experimental:67;acoustic:67;Awesome:45;emotronica:34;power electronics:34;indiecore:34;radiohead:23;trees:23;mike patton:23;awesomeness:23;venetian snares:23;IIIIIIIIII AMAZING TRACK :D IIIIIIIIII:23;:3:23;strange but oddly fascinating:23;hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard sex electro:23;i made a breakcore remix of The Battles Of Agamemnon:23;defending the traditional role of art as only a 15-year-old EBM listener can do:23;ass burgers:23;masturbatin and squirtin:23;wrote the highway code book:23;NSHN:23;electronica:12;instrumental:12;downtempo:12;industrial:12;easy listening:12;Canadian:12;8-bit:12;melodic:12;Dreamy:12;Avant-Garde:12;amazing:12;ebm:12;Coldplay:12;breakcore:12;michael jackson:12;steve aoki:12;lemon demon:12;glitch hop:12;Rhythmic Noise:12;something lovely:12;something peaceful:12;wonderland:12;chillin:12;electronica  dance:12;lions:12;Animal Collective:12;jazz house:12;people who are freakier and folkier than motherfucking devendra banhart:12;spine tingling:12;experimental electronic:12;poop:12;last fm noise mafia:12;Dj Tiesto:12;the most frostbitten and grim music from the very very very very very very inverted mountains of Kxziiiimfghhhblaghl:12;queen of pop:12;hipster garabe:12;story of the year:12;psychoalgie:12;the vitamin b12:12;Marie Antoinette Soundtrack:12;pickle:12;not white:12;sorry stormchasar:12;canadianoise:12;kid a:12;Man in the pickle suit tricked me again:12;thejunner:12;oh comely:12;nancykitten all-time favourite albums:12;the fearsofas:12;healing after devastation:12;Well thank you Descendants were pretty good really But is it really pop punk Sounds like regular punk with hardcore influences to me Give me a good explanation why its pop punk and I will not condemn the entire genre:12;sonichu:12;JUNNER:12;I have to say I find Pigdaddy to be pretty crappy:12;practice for ten years:12;its just a shame theres not really anything furry about it:12;synestheticarts:12;my other fav:12;mbts:12;beakcore:12;noise gabber:12;Jerkops:12;sorry robin:12;busting some fucking heads:12;higginst:12;better than higginst:12;big white thing:12;Gronf gronf noise gnome:12;CheezyWeezie:12;higginst duh:12;industrial snazz:12;burd:12;STEVE AOKI REMIXED:12;full metal jew:12;yuri fanboy:12;,if trees could speak,the flashbulb
17739.0,Electroclash:100;electronic:75;female vocalists:50;screamo:50;electro house:25;electro punk:25;synthy:25;,blue screen,kap bambino
17715.0,pop:100;indie:50;swedish:50;good old swedish pop:25;soul:13;alternative:13;indie pop:13;sad:13;2008:13;party:13;00s:13;laptop:13;Good Pop:13;vincent:13;good song:13;loved tracks:13;awsome:13;fave song:13;marienhof:13;pozytywne:13;rakt over disc:13;feel the summer:13;linedance 2008:13;like it as it is:13;,miss blue,vincent
17710.0,j-pop:100;Japanese pop:75;japanese:63;JPop:63;YUI:63;female vocalists:38;soft rock:25;blues:25;guitarist:25;Yui - blue wind:25;rock:13;singer-songwriter:13;acoustic:13;Asian:13;Ballad:13;8 of 10 stars:13;sony:13;beautiful voices:13;asian music:13;Asian Pop:13;famele vocal:13;,blue wind,yui
17707.0,j-pop:100;Ayumi Hamasaki:79;japanese:48;female vocalists:48;JPop:40;pop:35;summer:31;happy:27;summer songs:18;Energetic:14;nostalgic:14;Favorite:14;Summery:14;Hamasaki Ayumi:14;ayu:14;dance:9;favorites:9;catchy:9;cute:9;synth:9;synthpop:9;Beach:9;lets dance:9;wonderful:9;happiness:9;Ayumi:9;secret:9;blue bird:9;fast:5;singer-songwriter:5;night:5;upbeat:5;Asian:5;amazing:5;fun:5;female vocals:5;Uplifting:5;anime:5;00s:5;Guilty Pleasures:5;love at first listen:5;poppy:5;freedom:5;overrated:5;unique voice:5;Japanese music:5;jump around:5;avex:5;avex trax:5;squee:5;best songs:5;Summer Jam:5;up-beat:5;jubeat:5;Sweetheart:5;natsukashii:5;jpop favorites:5;makes everything feel a little brighter:5;I could listen to this all day:5;makes you dance around in a very uncontrollable manner:5;dancing song:5;summer pop:5;hamasaki ayumi - blue bird:5;Favourite Ayumi Hamasaki Songs:5;love the pv:5;I have no clue what those words are:5;Ayumi Hamasaki - Blue Bird:5;songs i overplayed before their release:5;songs i used to lovex1000:5;aoi sora wo tomo ni yukou yo:5;Memorable song:5;BLUE BARD:5;,blue bird,浜崎あゆみ
17697.0,Mellow:100;indie:75;singer-songwriter:75;male vocalists:75;elovibeloved:75;quiet:50;sad:25;piano:25;catchy:25;beautiful:25;Awesome:25;late night:25;american:25;great:25;melancholy:25;amazing:25;favourite:25;Bittersweet:25;nice:25;male vocalist:25;brilliant:25;love at first listen:25;english:25;sweet:25;i miss you:25;hurt:25;colors:25;male vocals:25;FUCKING AWESOME:25;Love it:25;wonderful:25;delicate:25;best fucking track ever:25;sad songs:25;SPARKS:25;blue:25;materials:25;shoes:25;suede:25;favourite artist:25;Favorite artist:25;Songs with names:25;best song:25;current favourite songs:25;heart-wrenching:25;i could spend more than 3 hours listening to this song without getting sick of it:25;Sweet beat:25;Songs to Die for:25;You know:25;sex for my ears:25;duras-no:25;geile scheisse:25;music from the heart:25;whatevertogether:25;Psapp:25;why does my heart cry:25;hurts when I listen to it:25;moody and atmospheric:25;Its a lot like life:25;just-nice:25;kwiatuszek i kamyczek:25;nieobciach:25;us-singer:25;uhhhh regina spektor:25;songs about wine:25;disturbing not:25;nie przeszadza wcale:25;The Devil and The Deep Blue Sea:25;tears running down my smiling face:25;Just Another Folk Singer:25;emotional screaming:25;tears on my eyes:25;today breaks my heart:25;TSMGO:25;cute beat:25;suave como o vento:25;odd and lovely:25;The Merch Grrls:25;Teh Typos:25;,blue suede shoes,chris garneau
17676.0,shoegaze:100;alternative:40;indie:20;indie rock:20;newgaze:20;robot company:20;rock:10;british:10;alternative rock:10;90s:10;nu-gaze:10;post rock:10;loved:10;cool:10;underrated:10;shoegazer:10;audioase:10;Grunge Rock:10;shoegaze dream-pop-phyche:10;indie shoegazer:10;Torquemada:10;shoegazing goodness:10;where is my bong:10;goood:10;punkd:10;Amusement Parks On Fire:10;shoegaze bliss:10;Early Promise Ringish:10;wall of fuzzy guitar:10;ponyhof:10;stromgitarre according to stretchead:10;i was just in a plane crash:10;,wiper,amusement parks on fire
17630.0,alternative:100;swedish:100;world:100;confession:100;,bekännelse,taken by trees
17597.0,post-punk:100;2001:60;lizvelrene postpunk:60;indie:40;a song i really like:40;rock:20;experimental:20;Avant-Garde:20;NYC:20;dancepunk:20;interesting:20;best songs of the 00s:20;Good Stuff:20;Liars:20;more cowbell:20;skins:20;a:20;learn to spell:20;songs for summer:20;dance esoteric:20;samopal:20;protect me from your stupidity:20;FUCKEDSOUNDS:20;lizvelrene post punk:20;,mr your on fire mr,liars
17579.0,rel-yr:2015:100;,blue,waxahatchee
17524.0,grindcore:100;heavy metal:10;death metal:10;heard on Pandora:10;FUCKING AWESOME:10;noisecore:10;under two minutes:10;Pig Destroyer:10;prowler in the yard:10;k1r7m:10;,naked trees,pig destroyer
17476.0,piano:100;solo piano:47;relaxing:31;ambient:24;piano solo:16;jazzyspianojams:16;David Nevue:12;Titanium Salvia Lapis Lazuli:12;instrumental:8;romantic:8;new age:8;ambiance:8;While the trees sleap:8;Soundtrack:4;Classical:4;favorites:4;tranquility:4;beautiful:4;peaceful:4;melancholy:4;Sleep:4;spiritual:4;modern classical:4;relax:4;poignant:4;Klassik:4;8 of 10 stars:4;Yule:4;heard on last-fm 09:4;american artist:4;sleepy:4;Bra:4;whispers:4;Gotan Project:4;no words:4;rainy day songs:4;eclectic dreaming:4;new age piano:4;Relaxing Instrumental:4;lurve:4;chillmark:4;Zaebis:4;relaxing piano:4;just piano:4;Instrumental Jazz Tag:4;classical in pop:4;Piano - pleasant:4;finish the night:4;Piano - quiet:4;piano - relaxing:4;Pretty much my favourite ever:4;piano impromptu:4;genre: contemporary piano:4;thoughtful solo piano:4;season: winter:4;from The Piano:4;genre: new age instrumental:4;while the trees sleep:4;trees sleep:4;MJ-tickle the keys:4;piano radio:4;jazzyspianojams n-z:4;radio-dawn-naturescapes:4;tag: trees:4;radio-dawn-winter season:4;radio-dawn-quiet piano:4;,while the trees sleep,david nevue
17433.0,sunshine:100;berries in the woods:100;indie:50;vocal:50;folk:50;female vocalists:50;Twee twee twiddle-lee-dee:50;Taken By Trees:50;Victoria Bergsman:50;,the legend,taken by trees
17414.0,psychedelic:100;60s:75;Bob Dylan cover:75;classic rock:63;rock:50;cover:50;Psychedelic Rock:38;classic:25;folk rock:25;abfab:25;country floralorial:25;floral psychedelique:25;pop:13;folk-rock:13;country-rock:13;chamber pop:13;guitar:13;male vocal:13;oldies:13;singer songwriter:13;country rock:13;mod:13;classics:13;poprock:13;jimi hendrix:13;the byrds:13;Dylan:13;intellipop:13;Version:13;Hippy Trippy:13;byrds:13;great riffs:13;de todo mio favoritos:13;late 60s:13;10 stars:13;3Vandaag:13;sunday brunch:13;maxi lista:13;Robert Allen Zimmerman:13;doSluchania:13;upground:13;NoddY RioT:13;not just a cover:13;rock and roll mia favoritos:13;This Wheels on Fire:13;my cup:13;yet another 4:13;radio as i want it:13;before the 70s:13;genre: hard rock:13;genre: psychedelic rock:13;byrds1:13;Psychotherapeutic Folk Songs:13;take it from the man:13;gr 60s:13;radio-moonlight-psychedelic rock:13;fontaine james:13;parallel harmonies:13;where theres smoke theres fire:13;tag: fire:13;radio-moonlight-hard rock:13;genre: psychedelic folk rock:13;type: hippie music:13;genre: power pop:13;,this wheel's on fire,the byrds
17410.0,pop love:100;ki-sis:100;brazilian:75;Beijos:75;female:50;pop:50;k-sis-:50;hip hop:25;rock:25;sexy:25;female vocalists:25;Love:25;2003:25;brasil:25;00s:25;Ballad:25;female vocal:25;rock nacional:25;moon:25;personal:25;Nacional:25;saturn:25;Neptune:25;muito bom:25;beka:25;pop stuff:25;Opa:25;TopManu:25;escutar:25;campo belo:25;geraldini:25;ksis:25;elasdelasbelas:25;sebastianclub:25;Blues E Poesia - Tem dias:25;couro:25;Kaiete:25;Blues E Poesia by K-Sis:25;,"beijos, blues e poesia",k-sis
17394.0,post-hardcore:100;rock:60;alternative:60;screamo:40;emocore:40;a skylit drive:40;male vocalists:20;,identity on fire,a skylit drive
17281.0,like it:100;,sea of trees,god is an astronaut
