main_artist_id,main_artist_name,popularity,song_id,song_length,song_name
6TQj5BFPooTa08A7pk8AQ1,kaskade,49,0OiB8C5GNSBuyyZPsEsmhs,182577,lessons in love - headhunterz remix radio edit
3ccMUmxnP7Poo48pJXu6X7,melano,49,1HIg9qSXi8fayOoDFfqJt5,230939,on fire
6y6iXD929Jqq0xc6lgwhl1,laurel,49,1ucLr8unhoIDpNUrm3veN8,236208,blue blood
2QoU3awHVdcHS8LrZEKvSM,wilco,49,6L0BBPYeWnaQJeDa0ox0IA,357160,impossible germany
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,49,1o06xOvxD8vmi0bUlkupwP,177689,going to be wonderful
3rxeQlsv0Sc2nyYaZ5W71T,chet baker,49,2xJFkGXMv2NT1sHBzh5KyP,246160,born to be blue
5CdJjUi9f0cVgo9nFuJrFa,adventure club,49,3NAGKEkJN7cUTaIYqFnF8l,254879,crash 2.0 (adventure club vs. dallask)
1fZpYWNWdL5Z3wrDtISFUH,shakey graves,49,4iTSGS8Cqjw30SNyuGI92V,193253,stereotypes of a blue collar male
1JQYskbOoudT9cylam24a3,the marcels,49,75ewj77lCHHLKOlyx5KvGw,135200,blue moon
39PgoLIR1mXfy0AktyYumn,texada,49,6k6Xy90pBNwNzbJFm05sUj,226500,all my life
7MiFLzPQ1XCC2Z27xsiTer,hasani,49,4CAFjRhubtiR8M3z4qbc2W,163801,navy blue
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,49,6srOAN75JSRr1Cx2RVPSwK,126040,isn't she lovely
5AEG63ajney2BoDXi0Vb84,bad company,49,0sMcqIhlNMPEjA6i5Cyu0b,304946,"silver, blue & gold - remastered"
5vngPClqofybhPERIqQMYd,george strait,49,2xIvT7vpVjecOMfRIFuA81,209106,baby blue
1UTPBmNbXNTittyMJrNkvw,blake shelton,49,2tE8dp7Xvhx9bfqHfqs0GJ,193146,over
2o18h28enlHxj887tATc58,hammerfall,49,709ulNQ88TLNenTj1awQ6h,231386,hearts on fire
591yCCsZCLXvaJ0Rg38vLZ,senses fail,49,2v63SstROhGSQ2z8EYOyAR,198053,lady in a blue dress
3BYXi96LqI8TwNljFKE0DZ,girlpool,49,7zAdmuSM43emjVSmwdBhSc,206406,it gets more blue
4DZ0V5RrevvUOZ9PEi9AGv,scott thomas,49,6qCp2Out7ymmGb4VqHLY7P,226466,heart on fire
159qqlGwzE04xyqpfAwRLo,parkway drive,49,1OuOKS43b3pRYb9d49WrBp,253839,deliver me
5cQn1Rt5RmSZwvRBCWro5m,estugarda,49,6sBOOVJB3sOacz5jiuSs9e,134466,shroom
1xD85sp0kecIVuMwUHShxs,twin peaks,49,438DXi4Kj08I7LrpKsLilj,215687,shake your lonely
1moxjboGR7GNWYIMWsRjgG,florence + the machine,49,5yiBLMSH9DCRmBtws6wKY3,259208,which witch - demo / bonus track
4Q2hTDZYFCohf17D5GvkIb,g perico,49,07fbkwrK9JAa5kprNHXqqx,222000,gets my staccs
51Blml2LZPmy7TTiAg47vQ,u2,49,12w7q5JN7tf22TzQtQiiBN,271546,bullet the blue sky
01hRNr3yF5bYnPq4wZ88iI,tommy james & the shondells,49,6FXwTBdpv4wD0G0Sz3Wxn4,246600,crystal blue persuasion
5hW4L92KnC6dX9t7tYM4Ve,joni mitchell,49,11ZNWD9Xzq9p3n07NbWSZw,207506,little green
10Z7WzKMeIdNBKexi1YarP,fame on fire,49,30hCsbEoGdOwuoFbbmVLa9,207187,don't let me down
7dOBabd5O4CvKrg4iriHTM,kid rock,49,0xk2pGhKtVFY8bTdozH3bv,275653,blue jeans and a rosary
41Ue54Vb6iWx2dcdRCM6oH,kazy lambist,49,2UIUM6WSATp3fK2rgBwB6J,209466,on fire
3KQOgtRIeQVHdYFcNHKavs,dorothy moore,49,20JcxdRw8gvqTY1EEpYxHb,222400,misty blue
02BMnlA7rSCkmRL0bk5yBI,willow beats,49,0PDMxapspO9BGSl46tYMt5,260389,blue
4EENT7N7rCBwrddM3s0vFS,cut copy,49,0pAisVoZ7Gybjvm0q7AoVu,292546,hearts on fire
520qA5VGL9iI0SbmEnTVNg,maleek berry,49,7fKJ3BG4nqidxFDEbQzvST,212054,on fire
0epOFNiUfyON9EYx7Tpr6V,the strokes,49,6lnnaGN20kl0jEYJSxCgU9,186038,you talk way too much
2TDsrZZt4XXF7iQlr5l20Z,trifonic,49,44VAp0xmmV3DVoIe3Hs7V1,443173,parks on fire
3S3wKbKQc3QdCKExlBBzxw,dead man winter,49,6gfXRhnvJ3SpEQ18s3s3IW,240332,this house is on fire
3crnzLy8R4lVwaigKEOz7V,e-40,48,2hy0SktVrEwCQbXlrEIOyg,251986,red cup
6guC9FqvlVboSKTI77NG2k,dance gavin dance,48,1hImJ5o3WFH6Nb73oQ8bfY,280680,blue dream
0RKP52f5PNDCRZ9Luq2Sr7,jerrod niemann,48,3grLIqa7QgvP5Q6UjHPtmp,207866,blue bandana
5tIkXJTex4JY7cv9mmgAZx,ruelle,48,2e1UXkaNHbVPESl36y3SWM,217760,fear on fire
7MqnCTCAX6SsIYYdJCQj9B,pendulum,48,5E1UIRcuHd7Rr7PYbQSEOu,302933,set me on fire
31TPClRtHm23RisEBtV3X7,justin timberlake,48,1GfettdrSIqEky8VvxpxAo,439466,blue ocean floor
28ExwzUQsvgJooOI0X1mr3,jay rock,48,6uXcu1N043unxYflKty2Z9,321045,money trees deuce (feat. lance skiiiwalker)
65ltPnFGbTfv1sFjVOZBMM,moddi,48,47NTaSJjjx3yXh2WUeGwqH,218280,house by the sea
2EO56JK4txid1Pss9GVbOL,stars,48,43xk2HGO76L9CTsfmMO8Od,256053,your ex-lover is dead
6kxCoNfY6U1eP0Yc88phvk,b.a.p,48,5otkI4kNRcBJsKpIM8HXBW,206768,all the way up
4LLpKhyESsyAXpc4laK94U,mac miller,48,6jkdt7GDct9kwhps4KGJr8,149384,blue slide park
3WrFJ7ztbogyGnTHbHJFl2,the beatles,48,5dpRJkvY8oWMQmQbEQTXhO,152213,for you blue - remastered
5sXaGoRLSpd7VeyZrLkKwt,gregory alan isakov,48,1xhgkhzFBEg7n1SrUgmSmU,213573,all shades of blue
0dlr1FsAcalNnpq1q2RIoT,zerbin,48,56URDGNxrdj2t50M4hj1ga,208539,worlds on fire
1YuknfkSYTTbolRpwZBOv4,george gershwin,48,2XSBXz4uDvx1PQPYJWQpcK,865000,rhapsody in blue
2qxJFvFYMEDqd7ui6kSAcq,zedd,48,3qwQ3PEudWSXRaWbsJUUx5,266341,stay (with alessia cara) - jonas blue remix
1moxjboGR7GNWYIMWsRjgG,florence + the machine,48,61cqRRPu5UNnh5ki7d2QsO,225069,st jude
3WrFJ7ztbogyGnTHbHJFl2,the beatles,48,0QIX9BS0AUCQcHYvyrsMkV,235066,blue jay way - remastered
1SlPJ2l80sMnCHpz1wB8nT,blue scholars,48,4lV4rSToJeG9gqpvkpgnkz,252480,tommy chong
5rSXSAkZ67PYJSvpUpkOr7,backstreet boys,48,3nx5PkGa2sJyXVJzqE4eYM,186106,get another boyfriend
5ujrA1eZLDHR7yQ6FZa2qA,vera blue,48,2qiYw6eNM2rwv2vgtzH5o5,208146,regular touch
55BFQS36sJYz2B0ClypIvS,slumberjack,48,6mjcgDyGyVXKiZ8YZhruOf,234838,fracture
37w38cCSGgKLdayTRjna4W,mazzy star,48,3BdHMOIA9B0bN53jbE5nWe,310733,blue light
7Ks1xbMXEQjy9aQObTJdId,lonely the brave,48,0HHlrHaeTThPytkBv3ka3G,276106,"the blue, the green"
21R50WhyQI5HxWOTr6MyY1,cary brothers,48,1we6fKUZmxDbVxqs2n2qjw,259306,blue eyes
22bE4uQ6baNwSHPVcDxLCe,the rolling stones,48,0EJCZM5mVoJjA1MxcoZE6O,200786,hate to see you go
2UDplVRprMbazU74Hq8OLl,the jayhawks,48,5cDfI3KOa64zbuUgD6a4hG,189506,blue
4LLpKhyESsyAXpc4laK94U,mac miller,48,5dDawzcLA1fbW2WV0zB8gH,184675,pa nights
5CdJjUi9f0cVgo9nFuJrFa,adventure club,48,1zIeHUjMFviQ4tbe9SOdMZ,171421,save me (feat. adara)
4LLpKhyESsyAXpc4laK94U,mac miller,48,15NEIBMCFHg6UElFbxQuph,260973,under the weather
1n2pb9Tsfe4SwAjmUac6YT,jake owen,48,5MVWpkc72ny7L65c8FGA1G,191026,heaven
696x5uEm1nV6xucEZNAbzH,emily zeck,48,0kTkN8e5IBEdRtDAZURrxa,224263,pacific blue
6ol9cL579DiFu0LDhRQ3G9,tylerxcordy,47,5Qv7wPvJ5yp7Ts1T3eBd68,189541,aqua blue honda
5CdJjUi9f0cVgo9nFuJrFa,adventure club,47,3I7VIcUqj8iTABhCWYj9id,230939,breathe (feat. sondar)
3WrFJ7ztbogyGnTHbHJFl2,the beatles,47,19QXdPRZFHI5kNK3tN8Mh7,168573,what goes on - remastered
3rkCcFVpbFYCvnNKTT7LUe,i am oak,47,7M2MhDx4Zzkb6I9fI7mNtQ,177946,on trees and birds and fire - sam feldt & bloombox remix edit
3IYNUniWKkMmHKUHssC392,palm trees,47,2fQm1kKsSFCGn7iJ2DMf72,175209,you were the one
4FtSnMlCVxCswABUmdhwpm,carly simon,47,3pErM4EiWKf3k8KU3jjbXn,232666,you belong to me
3PhoLpVuITZKcymswpck5b,elton john,47,3G0ENKW9vzV0SuYKaWFflI,343240,nikita
4salDzkGmfycRqNUbyBphh,styx,47,60F6ntlU0uSzgChmyQyVJP,247373,blue collar man (long nights)
6m30rs1IQqnWqV5nKMpU7U,ohio players,47,2R4T2Nxu8dZD4KmECfVliG,274426,fire
5ojhEavq6altxW8fWIlLum,escape the fate,47,7HBYKU22eiPXpOMh1op7Bf,241053,"when i go out, i want to go out on a chariot of fire"
4DmwbBRm8wbWYE2Z8piOuY,saint jude,47,2w7Lhu2qyIcqkBveFELEOT,224773,soul on fire
1eLGUQKWRwsvTDCJhH788m,thelonious monk trio,47,2C3rh8eX5vltOmwrz9I78n,456360,blue monk - rudy van gelder remaster
59sBwR0jPSTrbMtuTkRPN5,wild rivers,47,6JRY1UAzOn8S3oIPZdOMF4,171758,blue june
10Z7WzKMeIdNBKexi1YarP,fame on fire,47,2qmR6hG9wUo7dUSEb9rfRe,210731,congratulations
10Z7WzKMeIdNBKexi1YarP,fame on fire,47,4jwlC4kBxLBykn7LEMKGLr,185181,numb
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,47,5CicxugWsHMtmyOwXi9N5B,130670,"yes sir, that’s my baby"
3fS78kAWd9dVFyaPQ363YO,lu han,47,4FwTLqe3Gvljt9VPTj2ho5,216905,零界點 on fire
4FrAfXWWNZapoX4O1LEoLn,maggie rose,47,7bWwQrqQTNYFZNrgqRQFlk,220994,body on fire
6kz53iCdBSqhQCZ21CoLcc,culture club,47,1UjdzJkBwidn55CUo5TB1O,253986,the war song - 2003 - remaster
7g3iwvP459BN53F7CDxemI,jason moran,47,5RYXVImRSNAEQ4zKmuKTam,275800,blue blocks
2pSObt5Fk8izuX8ZfI3jRn,upchurch,47,15wgxJBck7rS18pK5FfuNQ,274718,red white and blue jeans
1yawxcvEJTTtsz2aX3yruE,rilan & the bombardiers,47,5fuuY2RhqtHbBh6mf792NV,200108,walking on fire - radio edit
2dTXdAOGku9IZGu0VRkk4p,meditation spa,47,5A8I6IMq5ZAPv7XDYgJHCl,154080,the memory of trees
4sTFGCigAQIUiEy8wSSQNF,granger smith,47,6m6Xhm59VrcLdH0iiwcydq,221240,bury me in blue jeans
6kxCoNfY6U1eP0Yc88phvk,b.a.p,47,66H0zvHp0GjIKc7ovggHGW,211158,rewind
42aeGx2I3uXINpGqC8L0LD,jack's mannequin,47,3tZwKujD64Ad6vlDVxZOrg,251533,dark blue - 2015 remastered
4Cqia9vrAbm7ANXbJGXsTE,slash,47,0GnU2sNVI6uP1tlmkVfiEt,271026,world on fire
00FQb4jTyendYWaN8pK0wa,lana del rey,47,7JVNRVPeXFAOdMrxOHNjVv,218213,blue jeans - rac mix
33ScadVnbm2X8kkUqOkC6Z,don omar,47,1Er25HUjQ73Iqc70QfmZPU,211093,blue zone
11FY888Qctoy6YueCpFkXT,circa survive,47,5kkbCCm2bZHvogmiwI1Y72,300013,frozen creek
1SlPJ2l80sMnCHpz1wB8nT,blue scholars,47,3GI3DlwrqMKzkN0iGR3PEj,258279,sagaba
6IRouO5mvvfcyxtPDKMYFN,foreigner,47,4qVhRdxvVdlPn3D0i0UFt2,192973,"blue morning, blue day"
4mRHCOgJQT3Pe6zV89tfYC,felon,47,0DSNwgUJprZGzLZ6WGXD83,194071,annabel
2d3VHzlOEwXvmBdS4pzOPL,leann rimes,47,1g5EcKDECPxeI7kgkvcbxm,169546,blue
0W7wIkmxoGQbnZYn2z2sLj,brandon heath,47,6gAifEnsklSTHLp8XbiuCK,218626,jesus in disguise
6pDRa5fS3myWSP0fpIUcNl,evans blue,47,5qmV4noRVGX6oDvQlm3Y9M,233240,cold (but i'm still here) - single version
2xLEV2jDreAOcpJXFNoXyt,hurray for the riff raff,47,6CBTV1qJCMsg2nVxWbQ5tw,153546,blue ridge mountain
25G98u3On0VI401E9rlLmm,neptune blue,47,62Pe1o9gdB3uLILoyVSf8x,202693,walk away
17lzZA2AlOHwCwFALHttmp,2 chainz,47,6V7XU76j4zlcgAITJPukaT,170920,blue c-note
7jM2XoJBKhdL8oNnDr4re9,the ozark mountain daredevils,47,1R9EHsvzpXwOvlGkgDmE55,250120,jackie blue
4LLpKhyESsyAXpc4laK94U,mac miller,47,0Etjx0wbI3vCJAA054J5ZY,197852,diamonds & gold
75dQReiBOHN37fQgWQrIAJ,local natives,47,6FWminmVdcErmcXOk81wMx,279324,stella blue
5ujrA1eZLDHR7yQ6FZa2qA,vera blue,47,1G576qOKq0CdSGvSmHD4pz,218230,settle
2DfpfU9DpRLC3EuWLKyy4m,j.robb,47,3pt3WoId5BLSCGWsHAOHAW,248580,"ayye mane (feat. blue november, lauren truee & garrott odom)"
11FY888Qctoy6YueCpFkXT,circa survive,47,1LnzDsVudEyeuUohhyze0S,265013,imaginary enemy
6guTJsgPymDUVfqDJyz5UG,galaxie 500,47,2x3QOPnAfn57SFG8EOafDm,358880,ceremony
7HWFXU9pHBj0u58yoRwwOJ,the menzingers,47,31EwUXFKyC091Nq85dkSDF,217969,house on fire
5hW4L92KnC6dX9t7tYM4Ve,joni mitchell,47,6NQRhp9Vv5RRySazV7ttBl,214826,my old man
0LyfQWJT6nXafLPZqxe9Of,various artists,47,70AO25Ab46E7Mu1Z8TDGQU,119600,blue hawaii
1n2pb9Tsfe4SwAjmUac6YT,jake owen,47,4zD1xwm81u5YDjnMTfmSCT,197200,apple pie moonshine
1yYBD4cVxCxXQXi4QGZfSo,kav verhouzer,47,3LoBP2S3cewHVTyznJZp26,163278,in my arms
1RbUvxpoXRKRcxVtcQ8YyV,mr. criminal,47,2NVnP7qlKNUTtOC7OkWke6,289182,kickin back being blue
5hW4L92KnC6dX9t7tYM4Ve,joni mitchell,47,1yWIsH3TC51gmzvQxZNCQC,177253,blue
4TMHGUX5WI7OOm53PqSDAT,grateful dead,47,5m7ohNYrOMl4UGBUxmVeN8,226400,fire on the mountain - 2003 remastered version
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,46,7DNi9jCCpPcIDldU6kImo5,160948,this road is long
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,46,2tzt6biW79znRmQCLBSWhG,402133,from roots to needles
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,46,7v7J8r7a5oExrgZqSvXZyI,359586,barren lands of the modern dinosaur
2QF7jwUc5zgjSbOTYh1xV0,i set my friends on fire,46,77vNp4OsXJdDt3OwlQW0HS,204440,things that rhyme with orange
3QvuHlyW42Ei3AyGOO4AMT,ria mae,46,0ZqXQqQsa2KQApnwBJAHCM,227712,thoughts on fire - radio edit
6b5YOgXIliAozdo49vUCJQ,izzy bizu,46,5gEu3JoJOcQO0rP8OEZkWx,175373,trees & fire
6qDAseNQcBQiKVv35eitem,fancy cars,46,6B4u5RPD9HqZbry1zDCun3,203597,set me on fire
3N7z79Am2V9dxOxd8K2HVo,council,46,0sbrF037ChAki4PUEd3fEC,272107,the world is on fire
5DYAABs8rkY9VhwtENoQCz,gavin degraw,46,0jqT4H8la78ThaljY77I0q,217138,she sets the city on fire - acoustic
6guTJsgPymDUVfqDJyz5UG,galaxie 500,46,4JyGEgUGVkiszOv2caAYlm,314360,isn't it a pity
0k7Xl1pqI3tu8sSEjo5oEg,paul wall,46,0KZxXdwn25t0qTw4Dvd8fw,209208,han solo on 4's
7nOZKudJkpG5kbS5Ys3w6u,saints of valory,46,7cpxgGxwVlRWKCYBAN3VCQ,238548,set it on fire
4EzkuveR9pLvDVFNx6foYD,james bay,46,4p6cAXMndDfxWe6oCzqfuU,238426,when we were on fire
64g59lHsc4g2jMFokrKDGW,my darkest days,46,5XpUPdTWLLQiNkPbuku2Nj,207426,set it on fire
0SCbttzoZTnLFebDYmAWCm,glee cast,46,3dzECEw5e1c65lVXsUj6BE,225613,girl on fire (glee cast version)
4TMHGUX5WI7OOm53PqSDAT,grateful dead,46,4DpBfWl3q8e0gGB76lAaox,229009,fire on the mountain
5wo7dlNLNdFmaaU7NTtdoT,ehrling,46,0SqzbhwkmSJd0RGhaT5j6o,204595,palm trees
3Dcckn2A8PXmu8zLpMuO3B,cats on trees,46,39mFHYM8K21BtSp2GfQjUG,223946,sirens call
3QvuHlyW42Ei3AyGOO4AMT,ria mae,46,53Cdy1GoN1GPTDJRSnBnBo,208915,thoughts on fire - stripped down
10Z7WzKMeIdNBKexi1YarP,fame on fire,46,1FJ9c5qIUfpoDqi2tDIW7U,193373,rise
77GSkIzDaduRlIbNjlvefc,frank foster,46,35rnR1gNLlnTB8pDHEHewB,232186,blue collar boys
6mcrZQmgzFGRWf7C0SObou,frankie valli & the four seasons,46,0W1IOQx9EEZM30edmVs0Q4,198333,let's hang on
5vngPClqofybhPERIqQMYd,george strait,46,3wGoIFHqCl36tu9Ne3guos,202466,carried away
4XwKU420OWVk38vz1KvH3M,aaron tippin,46,7udtGnLcwt6QGl0VQXF2Dy,204160,my blue angel
5a2EaR3hamoenG9rDuVn8j,prince,46,3rNCkAhv9cASYco3kC9q3D,239506,computer blue
5CdJjUi9f0cVgo9nFuJrFa,adventure club,46,2V1zPnAuEvNjQ62wXYw9z8,199389,reaction (feat. leah culver)
6YB0tbDGk01Q0P6wcHPjpC,bob weir,46,3V3cJ4vwb6Hp1Cr48lWxIN,328066,only a river
5CdJjUi9f0cVgo9nFuJrFa,adventure club,46,0qcwOt7wqxXQm5Lg1bgu5y,162679,ghosts
2VZNmg4vCnew4Pavo8zDdW,max richter,46,7AbvvetUXOiLPiibxKWtu7,394986,on the nature of daylight
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,46,6mDFj7jzdPeYAlPfTAzF8h,144800,it's a wonderful world
64tNsm6TnZe2zpcMVMOoHL,alice in chains,46,78iMIaSjeVlUoNa7rehPOU,183560,black gives way to blue
2qnpHrOzdmOo1S4ox3j17x,turnstile,46,6hSIZc6GWa6uUTyzSPcwWT,78590,blue by you
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,46,0sWL3LP3i23g7F72Gn2xH0,127986,ain't she sweet
1hCkSJcXREhrodeIHQdav8,ramin djawadi,46,0yOnI8yqG7GIDvEVlJrCUp,134084,fake plastic trees
7AoOmkXzNe4vb51OhImJwP,nokto music,46,7qmUaNPcGMsex68YNUPIl4,100544,little boy blue
2BUUAEl4BwFRA9NBDgMWSf,itsoktocry,46,4fjeIR7DuE60FeL5d6taUq,114782,flamecube64 ft. nick prosper (prod. byou$)
0xTcxl35DKXUeYRWqY10w6,peewee longway,46,7oI3tkyf6AVrIc3blAOu16,177984,sucker shit
5wEOPmlYXmvCAPsp4KJMFf,girl on fire,46,1X8ahBi1Y4j5hTFbFdw25s,199333,the takedown
0xTcxl35DKXUeYRWqY10w6,peewee longway,46,7dB8rCBiPEgZCpCyV25leq,196665,stepped on
0fRUtQHLIODEXWg1Uqt5D1,j.louis,46,0hTlqSvkQ8H6ovA9g18F0w,225959,lets escape (feat. abraham blue)
2t2XKfWKLXpFIjFwy1K8wx,aaron lewis,46,5wuXrc1MziN40kl06tMKrY,341386,"red, white & blue"
6z7xFFHxYkE9t8bwIF0Bvg,boosie badazz,46,09g3kHENzYRsxmpFjepQ0V,214658,big blue hundreds
4wo1267SJuUfHgasdlfNfc,the raconteurs,46,3vPZNhkkhAupLlC9v3SrBj,232493,blue veins
2lrtGWxNXWjd0JzDLKXubI,berner,46,2S7IxCsNiqEJJypk04Bcak,208244,blue
54SHZF2YS3W87xuJKSvOVf,widespread panic,46,7czcoaHZPnBy0akRgbd556,292960,blue indian
7tLLSEaHMMJPbsYAz8MkEw,blue magic,46,0fopVbPW7N5BK0sOybQCq2,251520,sideshow
29UtOzaTr62BZIo4pP7Ctn,brekk,45,5rCmSuPx6O0i2V0JEe4Aan,192000,palm trees (feat. jenny tormey)
3ECXkIKA1jOMIUhhqusIIO,jessica mears,45,7jPwFrsqkwytwXfcLQXr5z,225033,this girl is on fire
35QzzTbrIC5pc3BgxyVGS5,handsome poets,45,6striZB6hNVruHknZm2C86,211546,sky on fire
19HgKsSbdKYlYmitK3Y8uP,in fear and faith,45,6u6Np26LxvUYW6TGkytra0,290226,the taste of regret
6IRouO5mvvfcyxtPDKMYFN,foreigner,45,0WapisGaQAkdtuGEJjWSC2,232800,girl on the moon
3PhoLpVuITZKcymswpck5b,elton john,45,4eP6oyNbAJcViaiHtPsOCh,228226,sorry seems to be the hardest word
5W5bDNCqJ1jbCgTxDD0Cb3,willie nelson,45,4dEPl3NXfpv1p9Z9MaHneO,213800,blue skies
0Vb15td3iKkAzdGD5Sj9Ky,natewantstobattle,45,21KSg9WFSbV8x4f6t85qyG,97945,"core pride (from ""blue exorcist"")"
5au2vhHl8DViD9PUxUZBTb,middle brother,45,6wgphBnJiAkBCDll1Ws8jO,245040,blue eyes
25G98u3On0VI401E9rlLmm,neptune blue,45,6chMOt6qJwgdM7Tm9jiXuM,280826,eyes wide open
6dgwEwnK0YtDfS9XhRwBTG,broken bells,45,6BIzzDdmzpQujSTAAkuPtG,182026,your head is on fire
7HWFXU9pHBj0u58yoRwwOJ,the menzingers,45,0gtajT3YF4Og0kM98Mmm1N,200300,boy blue
5wo7dlNLNdFmaaU7NTtdoT,ehrling,45,2DtuEJy6RzUNDtjPwb6XIy,158649,chasing palm trees
0Kekt6CKSo0m5mivKcoH51,sergei rachmaninoff,45,1ayVfSGKLGZxhW8UBew52g,709560,"piano concerto no. 3 in d minor, op. 30: iii. finale: allegro"
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,45,0D3jCOFYitGWroT1sji7pk,161784,pennies from heaven - remastered
6uothxMWeLWIhsGeF7cyo4,enya,45,2aE4e4QFbLfHtT8OZDgWJH,238066,anywhere is
4LLpKhyESsyAXpc4laK94U,mac miller,45,5rR78hQAY0MZ0fdZBrgxU2,209287,up all night
4LLpKhyESsyAXpc4laK94U,mac miller,45,0AYJ0EyS83IPvrPwuV7KoQ,196271,man in the hat
4urap4WzzvxwW5cC12CBGv,chris blue,45,35ap6ekPdkGkiUkWfWhZB4,194663,money on you - the voice performance
0epOFNiUfyON9EYx7Tpr6V,the strokes,45,5MZBOcqI3Vpvp2PZy6ddyD,141502,the way it is
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,45,6uzrWKmal2hga8cb9VE0Yf,180450,bein' green
37GUqxafAvAKGMZbXCUnmr,mohombi,45,6uxIpRy8zQS0QGraz5ivzw,191313,we on fire
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,45,1nYBShHiR5XZTqQTSmAfHA,172040,i've got my love to keep me warm
2Hkut4rAAyrQxRdof7FVJq,rush,45,5cHnoalJPx909Umw8EoroV,285040,the trees
0RpddSzUHfncUWNJXKOsjy,neon trees,45,49aUxHONjkn75EJFd30RRr,185320,text me in the morning
3Fe3pszR2t4TOBVz41B1WR,the oh hellos,45,2cMqgf2xZ6cMc0IyBHCl8x,221147,trees
2BpAc5eK7Rz5GAwSp9UYXa,the tallest man on earth,45,5w07hToyU4dsmmlZNFWfhR,226122,time of the blue
1FWybrAwiSa0zKibdLfZZr,blue foundation,45,4e9qWFLn1f9b3db7sKh16B,306758,eyes on fire - zeds dead remix re-recorded
10Z7WzKMeIdNBKexi1YarP,fame on fire,45,7qF064Nq7dGiUKAWV7mBO8,224150,side to side
6cwRqYSDYwWsLveCcDRhyY,skrux,45,2rnoG4h7aipxHMXDYeHSli,251678,blue rose
1mfDfLsMxYcOOZkzBxvSVW,cole swindell,45,5ATu7MXPW44oXka7E6e2uC,180735,blue lights
1hbDVfGAcFj8KNz6YVsosX,mattyb,45,4Z3WAnZLo834WErep1EIre,180050,blue skies
2x9SpqnPi8rlE9pjHBwmSC,talking heads,45,6io3AG4PaHu5Ksx41r4zHw,178000,love -> building on fire
196lKsA13K3keVXMDFK66q,the avett brothers,45,3HtiROqXi9SqQgBKtVBMm8,267013,november blue
0IYTdG3kSqaozW2xSPA6GL,sara phillips,45,0bb4xr44qFkcacIkc4naVT,191764,house on fire
3Dcckn2A8PXmu8zLpMuO3B,cats on trees,45,3emblXVpDw2KpmZfRzCvWk,181786,love you like a love song
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,45,0glEvaWrhIP0boU56o5Q9U,392013,the first fire
6w3KIJjRhRR0yuABLt68Rz,les friction,45,6xKKlNfGjemkcoTCTpfq0C,231217,world on fire
6O7MpKrY91vlCd4Osi6XKs,black veil brides,45,1xKXoilNt2ZDVlxe5N7rzi,262666,saviour
1eE9EMjfAxDNT22LXc4Xpt,rob baird,45,4LGKNZz3HuLh1GSwanPd3i,184306,fade away
167VlZ0C0ewQbgKexRFcs6,erin rae,45,1vwOeYWmCTeUibbinWC526,208573,wild blue wind
0RpddSzUHfncUWNJXKOsjy,neon trees,45,09xMYuXzBcGsOAeV23KQYR,228680,sleeping with a friend - the chainsmokers radio remix
6O7MpKrY91vlCd4Osi6XKs,black veil brides,45,7dTbwyWxWAb4ydU2UbWjjt,280400,the legacy
0iYwcf0XreyCAswJOJMOII,steve holy,45,0eHT8N5YQglv8cYYizXvSw,210933,good morning beautiful
08WRjJPbPqSEOkFuc99ymW,eddie van der meer,45,3oitTX05nNUiC4QOY11VMW,185000,just hold on
2QoU3awHVdcHS8LrZEKvSM,wilco,45,5ovcVaOus1Wv4vTtyGXlhB,186120,either way
3zRstk92RGCVDyslSySNsm,issues,44,2WqBHEkhO20sfwUPmderYd,161066,blue wall
0Aa0y4YckuVyLI49SIxoUL,geirr tveitt,44,3J8OXoeYnqXLme7bboR8vl,570933,"piano concerto no. 4, op. 130, ""aurora borealis"": iii. fading away in the bright night of spring"
2QoU3awHVdcHS8LrZEKvSM,wilco,44,2bjQJzyJfKlHSNDwvmcOBv,270920,hate it here
0yBtAMQcMkaPJA9z9J6xGl,lucky guitar,44,2ZE32eDSwAGlNzoQZma8mo,131877,blue ballad
5fENlrINIVP0gJOtKxvORt,callmekarizma,44,4IXzs0RVGIBGdX0BdZAnXa,227009,black & blue
3TX9EfbpJZQHZV5YFQGxtb,gregory domeier,44,6BvnO7Isrpk69zBBixJiji,45120,blue boringers
2dLSvv3LuVtMdGeTwzgcTu,chris ayer,44,13KDrKjA7S2DcYUf858fVu,196761,stay another night (acoustic)
50QQNUIpoQtQSigqMpY6Cw,lo air,44,1yReNpeuBgDVUbp93XTr8p,224262,heart on fire
5vngPClqofybhPERIqQMYd,george strait,44,2gotyi0kC1sUEGchmnImnX,154250,blue clear sky - edit
